"Time","Found","Snow","Colour","Age","Hobby","Rank","Series","ParticipantID"
3.33,"Yes",FALSE,"Brown",27,"No",4,8,3853
2.122,"Yes",TRUE,"Brown",27,"No",5,8,3853
18.903,"Yes",FALSE,"Grey",27,"No",6,8,3853
1.844,"Yes",FALSE,"Brown",27,"No",7,8,3853
60,"No",TRUE,"Grey",27,"No",8,8,3853
5.646,"Yes",TRUE,"Brown",59,"No",1,7,3854
15.034,"Yes",TRUE,"Grey",59,"No",2,7,3854
3.25,"Yes",FALSE,"Brown",59,"No",3,7,3854
18.672,"Yes",FALSE,"Grey",59,"No",4,7,3854
2.26,"Yes",TRUE,"Brown",59,"No",5,7,3854
27.767,"Yes",FALSE,"Brown",59,"No",6,7,3854
4.356,"Yes",TRUE,"Grey",59,"No",7,7,3854
25.194,"Yes",FALSE,"Grey",59,"No",8,7,3854
5.512,"Yes",TRUE,"Brown",73,"No",1,3,3855
60,"No",TRUE,"Grey",73,"No",2,3,3855
5.851,"Yes",FALSE,"Brown",73,"No",3,3,3855
15.843,"Yes",FALSE,"Grey",73,"No",4,3,3855
10.448,"Yes",TRUE,"Brown",73,"No",5,3,3855
8.422,"Yes",FALSE,"Brown",73,"No",6,3,3855
13.42,"Yes",TRUE,"Grey",73,"No",7,3,3855
4.435,"Yes",FALSE,"Grey",73,"No",8,3,3855
1.874,"Yes",TRUE,"Brown",29,"No",1,3,3856
60,"No",TRUE,"Grey",29,"No",2,3,3856
2.134,"Yes",FALSE,"Brown",29,"No",3,3,3856
60,"No",FALSE,"Grey",29,"No",4,3,3856
60,"No",TRUE,"Brown",29,"No",5,3,3856
4.047,"Yes",FALSE,"Brown",29,"No",6,3,3856
2.388,"Yes",TRUE,"Grey",29,"No",7,3,3856
16.82,"Yes",FALSE,"Grey",29,"No",8,3,3856
1.55,"Yes",FALSE,"Grey",39,"No",1,8,3857
2.588,"Yes",TRUE,"Brown",39,"No",2,8,3857
3.486,"Yes",TRUE,"Grey",39,"No",3,8,3857
53.334,"Yes",FALSE,"Brown",39,"No",4,8,3857
1.874,"Yes",TRUE,"Brown",39,"No",5,8,3857
3.542,"Yes",FALSE,"Grey",39,"No",6,8,3857
1.968,"Yes",FALSE,"Brown",39,"No",7,8,3857
8.92,"Yes",TRUE,"Grey",39,"No",8,8,3857
2.066,"Yes",TRUE,"Grey",35,"No",1,6,3858
6.289,"Yes",FALSE,"Brown",35,"No",2,6,3858
2.032,"Yes",FALSE,"Grey",35,"No",3,6,3858
4.98,"Yes",TRUE,"Brown",35,"No",4,6,3858
2.385,"Yes",FALSE,"Brown",35,"No",5,6,3858
8.32,"Yes",TRUE,"Grey",35,"No",6,6,3858
1.506,"Yes",TRUE,"Brown",35,"No",7,6,3858
60,"No",FALSE,"Grey",35,"No",8,6,3858
7.703,"Yes",TRUE,"Brown",46,"Yes",1,3,3859
60,"No",TRUE,"Grey",46,"Yes",2,3,3859
1.811,"Yes",FALSE,"Brown",46,"Yes",3,3,3859
3.155,"Yes",FALSE,"Grey",46,"Yes",4,3,3859
3.02,"Yes",TRUE,"Brown",46,"Yes",5,3,3859
3.321,"Yes",FALSE,"Brown",46,"Yes",6,3,3859
2.715,"Yes",TRUE,"Grey",46,"Yes",7,3,3859
2.102,"Yes",FALSE,"Grey",46,"Yes",8,3,3859
1.702,"Yes",TRUE,"Brown",45,"No",1,3,3860
60,"No",TRUE,"Grey",45,"No",2,3,3860
1.808,"Yes",FALSE,"Brown",45,"No",3,3,3860
3.132,"Yes",FALSE,"Grey",45,"No",4,3,3860
2.606,"Yes",TRUE,"Brown",45,"No",5,3,3860
7.336,"Yes",FALSE,"Brown",45,"No",6,3,3860
3.25,"Yes",TRUE,"Grey",45,"No",7,3,3860
16.418,"Yes",FALSE,"Grey",45,"No",8,3,3860
11.08,"Yes",TRUE,"Grey",29,"No",1,1,3861
18.531,"Yes",FALSE,"Grey",29,"No",2,1,3861
2.176,"Yes",TRUE,"Brown",29,"No",3,1,3861
60,"No",FALSE,"Brown",29,"No",4,1,3861
4.212,"Yes",FALSE,"Brown",29,"No",5,1,3861
4.263,"Yes",TRUE,"Grey",29,"No",6,1,3861
2.239,"Yes",FALSE,"Grey",29,"No",7,1,3861
60,"No",TRUE,"Brown",29,"No",8,1,3861
2.775,"Yes",FALSE,"Grey",62,"Yes",1,4,3862
18.495,"Yes",TRUE,"Brown",62,"Yes",2,4,3862
4.836,"Yes",TRUE,"Grey",62,"Yes",3,4,3862
60,"No",FALSE,"Brown",62,"Yes",4,4,3862
1.496,"Yes",TRUE,"Brown",62,"Yes",5,4,3862
3.346,"Yes",FALSE,"Grey",62,"Yes",6,4,3862
4.05,"Yes",FALSE,"Brown",62,"Yes",7,4,3862
39.856,"Yes",TRUE,"Grey",62,"Yes",8,4,3862
3.516,"Yes",TRUE,"Grey",61,"No",1,5,3863
60,"No",FALSE,"Grey",61,"No",2,5,3863
3.514,"Yes",TRUE,"Brown",61,"No",3,5,3863
4.14,"Yes",FALSE,"Brown",61,"No",4,5,3863
6.185,"Yes",FALSE,"Brown",61,"No",5,5,3863
42.67,"Yes",TRUE,"Grey",61,"No",6,5,3863
25.753,"Yes",FALSE,"Grey",61,"No",7,5,3863
6.958,"Yes",TRUE,"Brown",61,"No",8,5,3863
4.411,"Yes",TRUE,"Brown",50,"No",1,7,3864
5.759,"Yes",TRUE,"Grey",50,"No",2,7,3864
9.646,"Yes",FALSE,"Brown",50,"No",3,7,3864
4.748,"Yes",FALSE,"Grey",50,"No",4,7,3864
2.519,"Yes",TRUE,"Brown",50,"No",5,7,3864
3.995,"Yes",FALSE,"Brown",50,"No",6,7,3864
5.501,"Yes",TRUE,"Grey",50,"No",7,7,3864
3.539,"Yes",FALSE,"Grey",50,"No",8,7,3864
60,"No",TRUE,"Grey",66,"Yes",1,6,3865
6.689,"Yes",FALSE,"Brown",66,"Yes",2,6,3865
6.383,"Yes",FALSE,"Grey",66,"Yes",3,6,3865
6.814,"Yes",TRUE,"Brown",66,"Yes",4,6,3865
16.3,"Yes",FALSE,"Brown",66,"Yes",5,6,3865
4.275,"Yes",TRUE,"Grey",66,"Yes",6,6,3865
9.814,"Yes",TRUE,"Brown",66,"Yes",7,6,3865
60,"No",FALSE,"Grey",66,"Yes",8,6,3865
9.66,"Yes",TRUE,"Grey",24,"No",1,6,3866
2.619,"Yes",FALSE,"Brown",24,"No",2,6,3866
5.359,"Yes",FALSE,"Grey",24,"No",3,6,3866
1.919,"Yes",TRUE,"Brown",24,"No",4,6,3866
3.888,"Yes",FALSE,"Brown",24,"No",5,6,3866
13.042,"Yes",TRUE,"Grey",24,"No",6,6,3866
2.017,"Yes",TRUE,"Brown",24,"No",7,6,3866
5.093,"Yes",FALSE,"Grey",24,"No",8,6,3866
5.356,"Yes",TRUE,"Grey",50,"No",1,5,3867
60,"No",FALSE,"Grey",50,"No",2,5,3867
2.606,"Yes",TRUE,"Brown",50,"No",3,5,3867
4.814,"Yes",FALSE,"Brown",50,"No",4,5,3867
4.406,"Yes",FALSE,"Brown",50,"No",5,5,3867
15.266,"Yes",TRUE,"Grey",50,"No",6,5,3867
2.186,"Yes",FALSE,"Grey",50,"No",7,5,3867
2.44,"Yes",TRUE,"Brown",50,"No",8,5,3867
4.335,"Yes",TRUE,"Grey",43,"No",1,5,3868
60,"No",FALSE,"Grey",43,"No",2,5,3868
5.059,"Yes",TRUE,"Brown",43,"No",3,5,3868
58.298,"Yes",FALSE,"Brown",43,"No",4,5,3868
22.397,"Yes",FALSE,"Brown",43,"No",5,5,3868
25.345,"Yes",TRUE,"Grey",43,"No",6,5,3868
11.16,"Yes",FALSE,"Grey",43,"No",7,5,3868
1.807,"Yes",TRUE,"Brown",43,"No",8,5,3868
2.763,"Yes",TRUE,"Grey",44,"No",1,5,3869
60,"No",FALSE,"Grey",44,"No",2,5,3869
4.808,"Yes",TRUE,"Brown",44,"No",3,5,3869
2.264,"Yes",FALSE,"Brown",44,"No",4,5,3869
6.168,"Yes",FALSE,"Brown",44,"No",5,5,3869
24.564,"Yes",TRUE,"Grey",44,"No",6,5,3869
2.075,"Yes",FALSE,"Grey",44,"No",7,5,3869
4.921,"Yes",TRUE,"Brown",44,"No",8,5,3869
3.728,"Yes",TRUE,"Grey",25,"No",1,5,3870
60,"No",FALSE,"Grey",25,"No",2,5,3870
4.072,"Yes",TRUE,"Brown",25,"No",3,5,3870
15.004,"Yes",FALSE,"Brown",25,"No",4,5,3870
4.09,"Yes",FALSE,"Brown",25,"No",5,5,3870
28,"Yes",TRUE,"Grey",25,"No",6,5,3870
5.972,"Yes",FALSE,"Grey",25,"No",7,5,3870
3.316,"Yes",TRUE,"Brown",25,"No",8,5,3870
14.013,"Yes",TRUE,"Grey",40,"No",1,6,3871
4.584,"Yes",FALSE,"Brown",40,"No",2,6,3871
7.506,"Yes",FALSE,"Grey",40,"No",3,6,3871
3.363,"Yes",TRUE,"Brown",40,"No",4,6,3871
4.963,"Yes",FALSE,"Brown",40,"No",5,6,3871
12.173,"Yes",TRUE,"Grey",40,"No",6,6,3871
1.853,"Yes",TRUE,"Brown",40,"No",7,6,3871
42.576,"Yes",FALSE,"Grey",40,"No",8,6,3871
1.564,"Yes",TRUE,"Brown",40,"No",1,3,3872
60,"No",TRUE,"Grey",40,"No",2,3,3872
2.078,"Yes",FALSE,"Brown",40,"No",3,3,3872
11.521,"Yes",FALSE,"Grey",40,"No",4,3,3872
4.76,"Yes",TRUE,"Brown",40,"No",5,3,3872
1.874,"Yes",FALSE,"Brown",40,"No",6,3,3872
21.64,"Yes",TRUE,"Grey",40,"No",7,3,3872
16.448,"Yes",FALSE,"Grey",40,"No",8,3,3872
1.562,"Yes",FALSE,"Grey",29,"No",1,8,3873
2.174,"Yes",TRUE,"Brown",29,"No",2,8,3873
8.914,"Yes",TRUE,"Grey",29,"No",3,8,3873
2.47,"Yes",FALSE,"Brown",29,"No",4,8,3873
1.18,"Yes",TRUE,"Brown",29,"No",5,8,3873
2.806,"Yes",FALSE,"Grey",29,"No",6,8,3873
1.44,"Yes",FALSE,"Brown",29,"No",7,8,3873
60,"No",TRUE,"Grey",29,"No",8,8,3873
9.346,"Yes",TRUE,"Brown",40,"Yes",1,7,3874
5.002,"Yes",TRUE,"Grey",40,"Yes",2,7,3874
2.658,"Yes",FALSE,"Brown",40,"Yes",3,7,3874
13.129,"Yes",FALSE,"Grey",40,"Yes",4,7,3874
4.699,"Yes",TRUE,"Brown",40,"Yes",5,7,3874
4.438,"Yes",FALSE,"Brown",40,"Yes",6,7,3874
6.346,"Yes",TRUE,"Grey",40,"Yes",7,7,3874
2.862,"Yes",FALSE,"Grey",40,"Yes",8,7,3874
2.548,"Yes",TRUE,"Grey",29,"No",1,5,3875
51.645,"Yes",FALSE,"Grey",29,"No",2,5,3875
2.725,"Yes",TRUE,"Brown",29,"No",3,5,3875
7.852,"Yes",FALSE,"Brown",29,"No",4,5,3875
1.343,"Yes",FALSE,"Brown",29,"No",5,5,3875
2.643,"Yes",TRUE,"Grey",29,"No",6,5,3875
15.931,"Yes",FALSE,"Grey",29,"No",7,5,3875
60,"No",TRUE,"Brown",29,"No",8,5,3875
24.578,"Yes",TRUE,"Grey",30,"No",1,1,3876
18.206,"Yes",FALSE,"Grey",30,"No",2,1,3876
3.165,"Yes",TRUE,"Brown",30,"No",3,1,3876
8.474,"Yes",FALSE,"Brown",30,"No",4,1,3876
2.275,"Yes",FALSE,"Brown",30,"No",5,1,3876
7.449,"Yes",TRUE,"Grey",30,"No",6,1,3876
2.777,"Yes",FALSE,"Grey",30,"No",7,1,3876
60,"No",TRUE,"Brown",30,"No",8,1,3876
3.861,"Yes",TRUE,"Grey",24,"No",1,5,3877
60,"No",FALSE,"Grey",24,"No",2,5,3877
7.432,"Yes",TRUE,"Brown",24,"No",3,5,3877
3.085,"Yes",FALSE,"Brown",24,"No",4,5,3877
4.034,"Yes",FALSE,"Brown",24,"No",5,5,3877
40.232,"Yes",TRUE,"Grey",24,"No",6,5,3877
1.733,"Yes",FALSE,"Grey",24,"No",7,5,3877
3.302,"Yes",TRUE,"Brown",24,"No",8,5,3877
60,"No",TRUE,"Brown",46,"No",1,7,3878
32.007,"Yes",TRUE,"Grey",46,"No",2,7,3878
1.458,"Yes",FALSE,"Brown",46,"No",3,7,3878
4.913,"Yes",FALSE,"Grey",46,"No",4,7,3878
2.222,"Yes",TRUE,"Brown",46,"No",5,7,3878
4.809,"Yes",FALSE,"Brown",46,"No",6,7,3878
6.969,"Yes",TRUE,"Grey",46,"No",7,7,3878
1.879,"Yes",FALSE,"Grey",46,"No",8,7,3878
1.828,"Yes",TRUE,"Brown",37,"No",1,3,3879
60,"No",TRUE,"Grey",37,"No",2,3,3879
1.823,"Yes",FALSE,"Brown",37,"No",3,3,3879
8.089,"Yes",FALSE,"Grey",37,"No",4,3,3879
4.642,"Yes",TRUE,"Brown",37,"No",5,3,3879
7.65,"Yes",FALSE,"Brown",37,"No",6,3,3879
2.412,"Yes",TRUE,"Grey",37,"No",7,3,3879
4.812,"Yes",FALSE,"Grey",37,"No",8,3,3879
5.07,"Yes",TRUE,"Grey",29,"No",1,5,3880
60,"No",FALSE,"Grey",29,"No",2,5,3880
2.584,"Yes",TRUE,"Brown",29,"No",3,5,3880
2.484,"Yes",FALSE,"Brown",29,"No",4,5,3880
2.284,"Yes",FALSE,"Brown",29,"No",5,5,3880
5.48,"Yes",TRUE,"Grey",29,"No",6,5,3880
1.936,"Yes",FALSE,"Grey",29,"No",7,5,3880
2.282,"Yes",TRUE,"Brown",29,"No",8,5,3880
3.305,"Yes",TRUE,"Grey",27,"No",1,5,3881
21.709,"Yes",FALSE,"Grey",27,"No",2,5,3881
2.899,"Yes",TRUE,"Brown",27,"No",3,5,3881
2.998,"Yes",FALSE,"Brown",27,"No",4,5,3881
4.725,"Yes",FALSE,"Brown",27,"No",5,5,3881
4.404,"Yes",TRUE,"Grey",27,"No",6,5,3881
1.53,"Yes",FALSE,"Grey",27,"No",7,5,3881
3.87,"Yes",TRUE,"Brown",27,"No",8,5,3881
5.948,"Yes",TRUE,"Brown",58,"No",1,3,3882
60,"No",TRUE,"Grey",58,"No",2,3,3882
3.093,"Yes",FALSE,"Brown",58,"No",3,3,3882
21.765,"Yes",FALSE,"Grey",58,"No",4,3,3882
60,"No",TRUE,"Brown",58,"No",5,3,3882
60,"No",FALSE,"Brown",58,"No",6,3,3882
60,"No",TRUE,"Grey",58,"No",7,3,3882
7.356,"Yes",FALSE,"Grey",58,"No",8,3,3882
15.441,"Yes",TRUE,"Grey",31,"No",1,1,3883
60,"No",FALSE,"Grey",31,"No",2,1,3883
3.913,"Yes",TRUE,"Brown",31,"No",3,1,3883
2.499,"Yes",FALSE,"Brown",31,"No",4,1,3883
3.338,"Yes",FALSE,"Brown",31,"No",5,1,3883
4.347,"Yes",TRUE,"Grey",31,"No",6,1,3883
2.721,"Yes",FALSE,"Grey",31,"No",7,1,3883
60,"No",TRUE,"Brown",31,"No",8,1,3883
2.08,"Yes",FALSE,"Grey",35,"No",1,4,3884
39.91,"Yes",TRUE,"Brown",35,"No",2,4,3884
6.314,"Yes",TRUE,"Grey",35,"No",3,4,3884
29.36,"Yes",FALSE,"Brown",35,"No",4,4,3884
1.314,"Yes",TRUE,"Brown",35,"No",5,4,3884
1.664,"Yes",FALSE,"Grey",35,"No",6,4,3884
4.26,"Yes",FALSE,"Brown",35,"No",7,4,3884
12.408,"Yes",TRUE,"Grey",35,"No",8,4,3884
4.316,"Yes",FALSE,"Grey",35,"No",1,4,3885
60,"No",TRUE,"Brown",35,"No",2,4,3885
8.048,"Yes",TRUE,"Grey",35,"No",3,4,3885
60,"No",FALSE,"Brown",35,"No",4,4,3885
1.922,"Yes",TRUE,"Brown",35,"No",5,4,3885
2.944,"Yes",FALSE,"Grey",35,"No",6,4,3885
4.28,"Yes",FALSE,"Brown",35,"No",7,4,3885
34.328,"Yes",TRUE,"Grey",35,"No",8,4,3885
5.49,"Yes",TRUE,"Grey",35,"No",1,6,3886
9.093,"Yes",FALSE,"Brown",35,"No",2,6,3886
5.543,"Yes",FALSE,"Grey",35,"No",3,6,3886
14.604,"Yes",TRUE,"Brown",35,"No",4,6,3886
5.382,"Yes",FALSE,"Brown",35,"No",5,6,3886
11.277,"Yes",TRUE,"Grey",35,"No",6,6,3886
1.879,"Yes",TRUE,"Brown",35,"No",7,6,3886
47.421,"Yes",FALSE,"Grey",35,"No",8,6,3886
57.374,"Yes",TRUE,"Grey",NA,"No",1,1,3887
8.16,"Yes",FALSE,"Grey",NA,"No",2,1,3887
2.994,"Yes",TRUE,"Brown",NA,"No",3,1,3887
22.642,"Yes",FALSE,"Brown",NA,"No",4,1,3887
8.268,"Yes",FALSE,"Brown",NA,"No",5,1,3887
2.968,"Yes",TRUE,"Grey",NA,"No",6,1,3887
1.866,"Yes",FALSE,"Grey",NA,"No",7,1,3887
60,"No",TRUE,"Brown",NA,"No",8,1,3887
3.026,"Yes",TRUE,"Grey",27,"No",1,5,3888
24.492,"Yes",FALSE,"Grey",27,"No",2,5,3888
3.017,"Yes",TRUE,"Brown",27,"No",3,5,3888
5.227,"Yes",FALSE,"Brown",27,"No",4,5,3888
1.769,"Yes",FALSE,"Brown",27,"No",5,5,3888
6.921,"Yes",TRUE,"Grey",27,"No",6,5,3888
5.262,"Yes",FALSE,"Grey",27,"No",7,5,3888
5.721,"Yes",TRUE,"Brown",27,"No",8,5,3888
60,"No",TRUE,"Grey",43,"No",1,6,3889
5.638,"Yes",FALSE,"Brown",43,"No",2,6,3889
5.149,"Yes",FALSE,"Grey",43,"No",3,6,3889
4.151,"Yes",TRUE,"Brown",43,"No",4,6,3889
6.97,"Yes",FALSE,"Brown",43,"No",5,6,3889
3.772,"Yes",TRUE,"Grey",43,"No",6,6,3889
4.226,"Yes",TRUE,"Brown",43,"No",7,6,3889
60,"No",FALSE,"Grey",43,"No",8,6,3889
60,"No",FALSE,"Grey",55,"No",1,4,3890
60,"No",TRUE,"Brown",55,"No",2,4,3890
60,"No",TRUE,"Grey",55,"No",3,4,3890
60,"No",FALSE,"Brown",55,"No",4,4,3890
1.79,"Yes",TRUE,"Brown",55,"No",5,4,3890
7.722,"Yes",FALSE,"Grey",55,"No",6,4,3890
5.294,"Yes",FALSE,"Brown",55,"No",7,4,3890
1.996,"Yes",TRUE,"Grey",55,"No",8,4,3890
7.135,"Yes",FALSE,"Grey",43,"No",1,4,3891
5.374,"Yes",TRUE,"Brown",43,"No",2,4,3891
2.907,"Yes",TRUE,"Grey",43,"No",3,4,3891
60,"No",FALSE,"Brown",43,"No",4,4,3891
1.564,"Yes",TRUE,"Brown",43,"No",5,4,3891
1.896,"Yes",FALSE,"Grey",43,"No",6,4,3891
2.569,"Yes",FALSE,"Brown",43,"No",7,4,3891
31.331,"Yes",TRUE,"Grey",43,"No",8,4,3891
23.457,"Yes",TRUE,"Brown",NA,"No",1,7,3892
4.331,"Yes",TRUE,"Grey",NA,"No",2,7,3892
18.494,"Yes",FALSE,"Brown",NA,"No",3,7,3892
8.282,"Yes",FALSE,"Grey",NA,"No",4,7,3892
6.413,"Yes",TRUE,"Brown",NA,"No",5,7,3892
13.604,"Yes",FALSE,"Brown",NA,"No",6,7,3892
5.613,"Yes",TRUE,"Grey",NA,"No",7,7,3892
2.048,"Yes",FALSE,"Grey",NA,"No",8,7,3892
2.482,"Yes",TRUE,"Brown",33,"No",1,7,3893
1.91,"Yes",TRUE,"Grey",33,"No",2,7,3893
1.133,"Yes",FALSE,"Brown",33,"No",3,7,3893
4.666,"Yes",FALSE,"Grey",33,"No",4,7,3893
3.637,"Yes",TRUE,"Brown",33,"No",5,7,3893
8.447,"Yes",FALSE,"Brown",33,"No",6,7,3893
10.942,"Yes",TRUE,"Grey",33,"No",7,7,3893
2.656,"Yes",FALSE,"Grey",33,"No",8,7,3893
60,"No",FALSE,"Grey",18,"No",1,8,3894
2.755,"Yes",TRUE,"Brown",18,"No",2,8,3894
21.162,"Yes",TRUE,"Grey",18,"No",3,8,3894
6.816,"Yes",FALSE,"Brown",18,"No",4,8,3894
2.217,"Yes",TRUE,"Brown",18,"No",5,8,3894
3.725,"Yes",FALSE,"Grey",18,"No",6,8,3894
2.076,"Yes",FALSE,"Brown",18,"No",7,8,3894
60,"No",TRUE,"Grey",18,"No",8,8,3894
60,"No",FALSE,"Grey",27,"No",1,8,3895
3.503,"Yes",TRUE,"Brown",27,"No",2,8,3895
5.278,"Yes",TRUE,"Grey",27,"No",3,8,3895
21.064,"Yes",FALSE,"Brown",27,"No",4,8,3895
2.341,"Yes",TRUE,"Brown",27,"No",5,8,3895
3.025,"Yes",FALSE,"Grey",27,"No",6,8,3895
1.668,"Yes",FALSE,"Brown",27,"No",7,8,3895
60,"No",TRUE,"Grey",27,"No",8,8,3895
2.171,"Yes",TRUE,"Grey",31,"No",1,5,3896
27.279,"Yes",FALSE,"Grey",31,"No",2,5,3896
2.185,"Yes",TRUE,"Brown",31,"No",3,5,3896
1.935,"Yes",FALSE,"Brown",31,"No",4,5,3896
4.87,"Yes",FALSE,"Brown",31,"No",5,5,3896
42.441,"Yes",TRUE,"Grey",31,"No",6,5,3896
16.88,"Yes",FALSE,"Grey",31,"No",7,5,3896
3.328,"Yes",TRUE,"Brown",31,"No",8,5,3896
5.177,"Yes",TRUE,"Grey",20,"No",1,6,3897
60,"No",FALSE,"Brown",20,"No",2,6,3897
3.213,"Yes",FALSE,"Grey",20,"No",3,6,3897
8.189,"Yes",TRUE,"Brown",20,"No",4,6,3897
2.729,"Yes",FALSE,"Brown",20,"No",5,6,3897
4.846,"Yes",TRUE,"Grey",20,"No",6,6,3897
2.602,"Yes",TRUE,"Brown",20,"No",7,6,3897
60,"No",FALSE,"Grey",20,"No",8,6,3897
7.5,"Yes",TRUE,"Grey",32,"No",1,6,3898
22.105,"Yes",FALSE,"Brown",32,"No",2,6,3898
10.896,"Yes",FALSE,"Grey",32,"No",3,6,3898
11.703,"Yes",TRUE,"Brown",32,"No",4,6,3898
7.707,"Yes",FALSE,"Brown",32,"No",5,6,3898
18.438,"Yes",TRUE,"Grey",32,"No",6,6,3898
1.651,"Yes",TRUE,"Brown",32,"No",7,6,3898
60,"No",FALSE,"Grey",32,"No",8,6,3898
20.642,"Yes",TRUE,"Grey",36,"No",1,1,3899
56.182,"Yes",FALSE,"Grey",36,"No",2,1,3899
13.356,"Yes",TRUE,"Brown",36,"No",3,1,3899
32.909,"Yes",FALSE,"Brown",36,"No",4,1,3899
23.46,"Yes",FALSE,"Brown",36,"No",5,1,3899
2.029,"Yes",TRUE,"Grey",36,"No",6,1,3899
5.025,"Yes",FALSE,"Grey",36,"No",7,1,3899
40.473,"Yes",TRUE,"Brown",36,"No",8,1,3899
9.417,"Yes",TRUE,"Grey",21,"No",1,1,3900
16.823,"Yes",FALSE,"Grey",21,"No",2,1,3900
1.938,"Yes",TRUE,"Brown",21,"No",3,1,3900
12.322,"Yes",FALSE,"Brown",21,"No",4,1,3900
5.806,"Yes",FALSE,"Brown",21,"No",5,1,3900
3.834,"Yes",TRUE,"Grey",21,"No",6,1,3900
3.768,"Yes",FALSE,"Grey",21,"No",7,1,3900
60,"No",TRUE,"Brown",21,"No",8,1,3900
16.946,"Yes",TRUE,"Grey",40,"No",1,1,3901
6.939,"Yes",FALSE,"Grey",40,"No",2,1,3901
4.238,"Yes",TRUE,"Brown",40,"No",3,1,3901
6.132,"Yes",FALSE,"Brown",40,"No",4,1,3901
5.471,"Yes",FALSE,"Brown",40,"No",5,1,3901
3.441,"Yes",TRUE,"Grey",40,"No",6,1,3901
12.246,"Yes",FALSE,"Grey",40,"No",7,1,3901
60,"No",TRUE,"Brown",40,"No",8,1,3901
4.127,"Yes",FALSE,"Grey",31,"No",1,8,3902
2.245,"Yes",TRUE,"Brown",31,"No",2,8,3902
23.538,"Yes",TRUE,"Grey",31,"No",3,8,3902
6.006,"Yes",FALSE,"Brown",31,"No",4,8,3902
2.374,"Yes",TRUE,"Brown",31,"No",5,8,3902
5.65,"Yes",FALSE,"Grey",31,"No",6,8,3902
4.118,"Yes",FALSE,"Brown",31,"No",7,8,3902
60,"No",TRUE,"Grey",31,"No",8,8,3902
5.237,"Yes",TRUE,"Brown",26,"No",1,7,3903
32.496,"Yes",TRUE,"Grey",26,"No",2,7,3903
1.548,"Yes",FALSE,"Brown",26,"No",3,7,3903
12.272,"Yes",FALSE,"Grey",26,"No",4,7,3903
1.785,"Yes",TRUE,"Brown",26,"No",5,7,3903
13.93,"Yes",FALSE,"Brown",26,"No",6,7,3903
3.7,"Yes",TRUE,"Grey",26,"No",7,7,3903
1.917,"Yes",FALSE,"Grey",26,"No",8,7,3903
3.301,"Yes",FALSE,"Grey",59,"No",1,4,3904
60,"No",TRUE,"Brown",59,"No",2,4,3904
39.096,"Yes",TRUE,"Grey",59,"No",3,4,3904
60,"No",FALSE,"Brown",59,"No",4,4,3904
6.396,"Yes",TRUE,"Brown",59,"No",5,4,3904
2.498,"Yes",FALSE,"Grey",59,"No",6,4,3904
60,"No",FALSE,"Brown",59,"No",7,4,3904
23.633,"Yes",TRUE,"Grey",59,"No",8,4,3904
60,"No",TRUE,"Grey",69,"Yes",1,1,3905
60,"No",FALSE,"Grey",69,"Yes",2,1,3905
3.024,"Yes",TRUE,"Brown",69,"Yes",3,1,3905
4.898,"Yes",FALSE,"Brown",69,"Yes",4,1,3905
7.516,"Yes",FALSE,"Brown",69,"Yes",5,1,3905
1.991,"Yes",TRUE,"Grey",69,"Yes",6,1,3905
2.871,"Yes",FALSE,"Grey",69,"Yes",7,1,3905
60,"No",TRUE,"Brown",69,"Yes",8,1,3905
6.223,"Yes",TRUE,"Brown",53,"Yes",1,7,3906
22.467,"Yes",TRUE,"Grey",53,"Yes",2,7,3906
2.2,"Yes",FALSE,"Brown",53,"Yes",3,7,3906
5.593,"Yes",FALSE,"Grey",53,"Yes",4,7,3906
4.091,"Yes",TRUE,"Brown",53,"Yes",5,7,3906
21.425,"Yes",FALSE,"Brown",53,"Yes",6,7,3906
6.225,"Yes",TRUE,"Grey",53,"Yes",7,7,3906
2.751,"Yes",FALSE,"Grey",53,"Yes",8,7,3906
4.532,"Yes",FALSE,"Grey",51,"No",1,4,3907
5.709,"Yes",TRUE,"Brown",51,"No",2,4,3907
6.335,"Yes",TRUE,"Grey",51,"No",3,4,3907
60,"No",FALSE,"Brown",51,"No",4,4,3907
1.832,"Yes",TRUE,"Brown",51,"No",5,4,3907
2.803,"Yes",FALSE,"Grey",51,"No",6,4,3907
6.49,"Yes",FALSE,"Brown",51,"No",7,4,3907
8.721,"Yes",TRUE,"Grey",51,"No",8,4,3907
2.835,"Yes",TRUE,"Brown",48,"No",1,3,3908
60,"No",TRUE,"Grey",48,"No",2,3,3908
8.702,"Yes",FALSE,"Brown",48,"No",3,3,3908
60,"No",FALSE,"Grey",48,"No",4,3,3908
16.333,"Yes",TRUE,"Brown",48,"No",5,3,3908
3.759,"Yes",FALSE,"Brown",48,"No",6,3,3908
8.358,"Yes",TRUE,"Grey",48,"No",7,3,3908
11.948,"Yes",FALSE,"Grey",48,"No",8,3,3908
3.533,"Yes",FALSE,"Grey",48,"No",1,4,3909
2.85,"Yes",TRUE,"Brown",48,"No",2,4,3909
6.135,"Yes",TRUE,"Grey",48,"No",3,4,3909
60,"No",FALSE,"Brown",48,"No",4,4,3909
1.666,"Yes",TRUE,"Brown",48,"No",5,4,3909
3.66,"Yes",FALSE,"Grey",48,"No",6,4,3909
3.949,"Yes",FALSE,"Brown",48,"No",7,4,3909
60,"No",TRUE,"Grey",48,"No",8,4,3909
2.422,"Yes",TRUE,"Brown",27,"Yes",1,3,3910
